[522, 14884.0, 488.0, 59, 33]
[523, 15376.0, 496.0, 55, 34]
[524, 15625.0, 500.0, 53, 35]
[525, 15621.5, 502.2426406145096, 52, 33]
[526, 15374.0, 496.8284270763397, 52, 36]
[527, 16900.0, 520.0, 51, 34]
[528, 17424.0, 528.0, 50, 35]
[529, 18769.0, 548.0, 52, 32]
[530, 19044.0, 552.0, 53, 33]
[531, 17956.0, 536.0, 57, 37]
[532, 20156.5, 570.2426406145096, 56, 34]
[533, 19593.0, 564.4852812290192, 57, 36]
[534, 20449.0, 572.0, 57, 36]
[535, 20449.0, 572.0, 57, 35]
[536, 20449.0, 572.0, 59, 35]
[537, 20164.0, 568.0, 60, 36]
[538, 20444.0, 576.8284270763397, 60, 35]
[539, 20736.0, 576.0, 60, 36]
[540, 20448.0, 572.8284270763397, 60, 36]
[541, 21025.0, 580.0, 58, 36]
[542, 20164.0, 568.0, 60, 37]
[543, 21025.0, 580.0, 59, 36]
[544, 21025.0, 580.0, 59, 37]
[545, 20736.0, 576.0, 60, 37]
[546, 21025.0, 580.0, 60, 36]
[547, 21025.0, 580.0, 63, 34]
[548, 20164.0, 568.0, 67, 35]
[549, 19315.0, 560.4852812290192, 70, 36]
[550, 19319.0, 556.8284270763397, 73, 34]
[551, 19314.0, 558.8284270763397, 74, 35]
[552, 18765.0, 549.6568541526794, 75, 35]
[553, 19034.5, 559.0710676908493, 78, 34]
[554, 19874.5, 570.2426406145096, 77, 32]
[555, 18756.5, 557.899494767189, 78, 32]
[556, 18753.0, 559.3137081861496, 77, 33]
[557, 17158.0, 524.8284270763397, 78, 35]
[558, 16892.5, 527.0710676908493, 80, 35]
[559, 17150.5, 528.2426406145096, 77, 35]
[560, 17670.0, 542.4852812290192, 75, 34]
[561, 19321.0, 556.0, 75, 33]
[562, 18222.0, 542.8284270763397, 75, 34]
[563, 16108.5, 519.0710676908493, 78, 37]
[564, 15856.0, 519.3137081861496, 80, 38]
[565, 13678.5, 472.2426406145096, 80, 42]
[566, 14624.0, 492.48528122901917, 77, 42]
[567, 13914.5, 475.0710676908493, 81, 45]
[568, 14372.0, 492.1421352624893, 79, 43]
[569, 14379.5, 496.72792184352875, 80, 44]
[570, 14862.0, 505.3137083053589, 78, 44]
[571, 15625.0, 500.0, 76, 44]
[572, 16900.0, 520.0, 75, 41]
[573, 14383.0, 490.48528122901917, 81, 46]
[574, 14865.5, 497.0710676908493, 78, 46]
[575, 16370.0, 524.4852812290192, 75, 44]
[576, 13918.0, 476.48528122901917, 83, 48]
[577, 15873.0, 505.65685415267944, 80, 47]
[578, 15370.5, 498.2426406145096, 77, 47]
[579, 19037.5, 556.2426406145096, 71, 41]
[580, 18224.0, 540.8284270763397, 72, 43]
[581, 20448.0, 572.8284270763397, 68, 39]
[582, 22193.5, 601.0710676908493, 67, 36]
[583, 20447.0, 572.8284270763397, 72, 38]
[584, 18488.5, 550.7279218435287, 77, 41]
[585, 20448.0, 572.8284270763397, 73, 38]
[586, 19878.0, 564.8284270763397, 77, 39]
[587, 17951.0, 540.8284270763397, 80, 43]
[588, 20445.5, 574.2426406145096, 77, 41]
[589, 24025.0, 620.0, 71, 37]
[590, 23097.5, 613.0710676908493, 70, 38]
[591, 21023.0, 581.6568541526794, 75, 40]
[592, 24327.5, 629.0710676908493, 70, 37]
[593, 24024.0, 620.8284270763397, 70, 37]
[594, 24964.0, 632.0, 70, 36]
[595, 26240.5, 650.2426406145096, 68, 34]
[596, 24639.5, 635.0710676908493, 71, 36]
[597, 23715.0, 616.8284270763397, 73, 35]
[598, 22789.5, 612.7279218435287, 76, 34]
[599, 21309.0, 590.4852812290192, 79, 34]
[600, 23101.0, 609.6568541526794, 75, 29]
[601, 20146.5, 577.899494767189, 78, 22]
[602, 21586.5, 601.899494767189, 76, 18]
[603, 21567.5, 613.2132030725479, 76, 14]
[604, 19292.0, 571.7989894151688, 80, 16]
[605, 0.0, 6.0, 79, 14]
[606, 0.0, 0.0, 76, 14]
[607, 0.0, 2.0, 80, 16]
[608, 20110.5, 595.5563488006592, 78, 15]
[609, 20443.0, 575.6568541526794, 77, 13]
[610, 22201.0, 596.0, 73, 13]
[611, 24314.0, 638.4852812290192, 72, 15]
[612, 23103.0, 608.8284270763397, 73, 19]
[613, 22499.0, 600.8284270763397, 73, 21]
[614, 20733.0, 577.6568541526794, 74, 21]
[615, 20164.0, 568.0, 76, 22]
[616, 20447.0, 573.6568541526794, 75, 22]
[617, 1.0, 4.0, 78, 24]
[618, 18456.0, 564.970562338829, 78, 27]
[619, 19557.5, 586.3847759962082, 74, 27]
[620, 19273.0, 578.1421353816986, 73, 27]
[621, 19044.0, 552.0, 76, 27]
[622, 17913.5, 562.3847759962082, 78, 29]
[623, 19321.0, 556.0, 80, 27]
[624, 20736.0, 576.0, 83, 23]
[625, 19870.0, 570.4852812290192, 88, 30]
[626, 16384.0, 512.0, 102, 33]
[627, 16128.0, 508.8284270763397, 107, 32]
[628, 17952.0, 538.4852812290192, 104, 32]
[629, 17953.0, 538.8284270763397, 102, 31]
[630, 16383.0, 512.8284270763397, 103, 35]
[631, 17688.0, 532.8284270763397, 105, 32]
[632, 17415.5, 533.07106757164, 107, 33]
[633, 19314.5, 562.2426406145096, 101, 30]
[634, 17688.0, 532.8284270763397, 104, 32]
[635, 20730.0, 580.4852812290192, 96, 29]
[636, 22496.0, 601.6568541526794, 90, 27]
[637, 21316.0, 584.0, 94, 28]
[638, 18496.0, 544.0, 94, 35]
[639, 19597.0, 562.8284270763397, 94, 35]
[640, 17424.0, 528.0, 92, 42]
[641, 21025.0, 580.0, 82, 39]
[642, 18496.0, 544.0, 78, 47]
[643, 16900.0, 520.0, 77, 51]
[644, 17956.0, 536.0, 66, 54]
[645, 16384.0, 512.0, 66, 59]
[646, 16129.0, 508.0, 65, 61]
[647, 16900.0, 520.0, 65, 59]
[648, 12995.0, 456.8284270763397, 73, 69]
[649, 12536.5, 453.0710676908493, 74, 69]
[650, 14161.0, 476.0, 73, 68]
[651, 11879.0, 436.8284270763397, 80, 73]
[652, 14400.0, 480.0, 81, 66]
[653, 14400.0, 480.0, 81, 65]
